Customer_ID,Recency,Frequency,MonetaryValue,T-Age,R,F,M,RFM_Segment,RFM_Score,General_Segment,Transaction,Revenue,avg_order_value,profit_margin,CLV,cust_lifetime_value
1017107,4,4,519.5,396,4,3,2,432,9.0,Silver,4,519.5,129.875,0.2,3573.296311588219,714.6592623176439
1017108,40,2,372.4,189,3,1,2,312,6.0,Silver,2,372.4,186.2,0.1,5122.985741811174,512.2985741811175
1017109,49,6,589.7,197,3,4,2,342,9.0,Silver,6,589.7,98.28333333333335,0.30000000000000004,2704.1037342875493,811.2311202862649
1017110,149,2,264.5,295,1,1,1,111,3.0,Bronze,2,264.5,132.25,0.1,3638.6405174786673,363.86405174786677
1017111,440,1,77.2,0,1,1,1,111,3.0,Bronze,1,77.2,77.2,0.05,2124.0306083126893,106.20153041563447
1017112,39,2,160.1,66,3,1,1,311,5.0,Bronze,2,160.1,80.05,0.1,2202.4436553812275,220.24436553812276
1017113,72,1,120.8,0,2,1,1,211,4.0,Bronze,1,120.8,120.8,0.05,3323.612661712083,166.18063308560417
1017114,219,1,51.0,0,1,1,1,111,3.0,Bronze,1,51.0,51.0,0.05,1403.180842279108,70.15904211395541
1017115,38,3,590.5,358,3,2,2,322,7.0,Silver,3,590.5,196.83333333333334,0.15000000000000002,5415.544361868061,812.3316542802092
1017116,83,3,639.6,65,2,2,3,223,7.0,Silver,3,639.6,213.20000000000002,0.15000000000000002,5865.846187723644,879.8769281585468
1017117,122,3,718.9,75,1,2,3,123,6.0,Silver,3,718.9,239.63333333333333,0.15000000000000002,6593.1157353885665,988.9673603082852
1017118,50,3,822.8000000000001,474,3,2,3,323,8.0,Silver,3,822.8000000000001,274.2666666666667,0.15000000000000002,7545.994751812093,1131.8992127718143
1017119,22,7,1813.0,349,4,4,4,444,12.0,Gold,7,1813.0,259.0,0.35000000000000003,7125.95761078998,2494.085163776493
1017120,66,2,237.4,349,2,1,1,211,4.0,Bronze,2,237.4,118.7,0.1,3265.8346270300026,326.5834627030003
1017121,37,1,136.8,0,3,1,1,311,5.0,Bronze,1,136.8,136.8,0.05,3763.826259289843,188.19131296449217
1017122,38,7,929.2,385,3,4,3,343,10.0,Gold,7,929.2,132.74285714285716,0.35000000000000003,3652.200668475483,1278.270233966419
1017123,13,5,851.8000000000001,433,4,3,3,433,10.0,Gold,5,851.8000000000001,170.36,0.25,4687.174280209193,1171.7935700522983
1017124,20,6,1556.6000000000001,85,4,4,4,444,12.0,Gold,6,1556.6000000000001,259.43333333333334,0.30000000000000004,7137.880062391045,2141.3640187173137
1017125,48,5,687.5,183,3,3,3,333,9.0,Silver,5,687.5,137.5,0.25,3783.0856041838697,945.7714010459674
1017126,11,2,384.2,45,4,1,2,412,7.0,Silver,2,384.2,192.1,0.1,5285.314505917973,528.5314505917974
1017127,255,2,581.0,194,1,1,2,112,4.0,Bronze,2,581.0,290.5,0.1,7992.628131021194,799.2628131021195
1017128,121,2,198.0,249,1,1,1,111,3.0,Bronze,2,198.0,99.0,0.1,2723.8216350123857,272.3821635012386
1017130,72,3,754.3,311,2,2,3,223,7.0,Silver,3,754.3,251.4333333333333,0.15000000000000002,6917.773263602164,1037.6659895403247
1017131,146,3,679.5,300,1,2,3,123,6.0,Silver,3,679.5,226.5,0.15000000000000002,6231.773740710156,934.7660611065235
1017132,24,4,1818.4,425,4,3,4,434,11.0,Gold,4,1818.4,454.6,0.2,12507.568841178088,2501.513768235618
1017133,2,6,936.6,428,4,4,3,443,11.0,Gold,6,936.6,156.1,0.30000000000000004,4294.833911368015,1288.4501734104047
1017134,174,3,228.0,223,1,2,1,121,4.0,Bronze,3,228.0,76.0,0.15000000000000002,2091.0145884943568,313.65218827415356
1017135,28,3,349.9,100,3,2,2,322,7.0,Silver,3,349.9,116.63333333333333,0.15000000000000002,3208.9737040095415,481.3460556014313
1017136,270,1,275.5,0,1,1,1,111,3.0,Bronze,1,275.5,275.5,0.05,7579.927883292044,378.9963941646022
1017137,57,3,1042.3,33,2,2,4,224,8.0,Silver,3,1042.3,347.43333333333334,0.15000000000000002,9559.054849068722,1433.8582273603085
1017138,160,1,153.0,0,1,1,1,111,3.0,Bronze,1,153.0,153.0,0.05,4209.542526837324,210.4771263418662
1017139,128,1,246.8,0,1,1,1,111,3.0,Bronze,1,246.8,246.8,0.05,6790.294742636938,339.5147371318469
1017141,417,1,497.7000000000001,0,1,1,2,112,4.0,Bronze,1,497.7000000000001,497.7000000000001,0.05,13693.39421965318,684.6697109826591
1017142,42,4,454.9,311,3,3,2,332,8.0,Silver,4,454.9,113.725,0.2,3128.9557115331677,625.7911423066336
1017143,8,4,428.9,380,4,3,2,432,9.0,Silver,4,428.9,107.225,0.2,2950.1189375172025,590.0237875034405
1017144,27,4,780.6999999999999,419,3,3,3,333,9.0,Silver,4,780.6999999999999,195.17499999999998,0.2,5369.918056702449,1073.9836113404897
1017145,13,3,1620.5,135,4,2,4,424,10.0,Gold,3,1620.5,540.1666666666666,0.15000000000000002,14861.79447655748,2229.2691714836224
1017146,81,2,285.0,303,2,1,1,211,4.0,Bronze,2,285.0,142.5,0.1,3920.6523534269195,392.06523534269195
1017147,8,4,139.0,278,4,3,1,431,8.0,Silver,4,139.0,34.75,0.2,956.088907239196,191.21778144783923
1017148,90,3,875.4000000000001,109,2,2,3,223,7.0,Silver,3,875.4000000000001,291.8,0.15000000000000002,8028.395485824387,1204.2593228736582
1017149,166,2,674.0000000000002,138,1,1,3,113,5.0,Bronze,2,674.0000000000002,337.0000000000001,0.1,9271.998898981561,927.1998898981561
1017150,30,3,647.5,395,3,2,3,323,8.0,Silver,3,647.5,215.83333333333334,0.15000000000000002,5938.29800899165,890.7447013487476
1017152,132,3,529.8,251,1,2,2,122,5.0,Bronze,3,529.8,176.6,0.15000000000000002,4858.857583264518,728.8286374896778
1017153,8,5,518.3,82,4,3,2,432,9.0,Silver,5,518.3,103.66,0.25,2852.0338453069085,713.0084613267271
1017154,192,2,523.0,68,1,1,2,112,4.0,Bronze,2,523.0,261.5,0.1,7194.740985411505,719.4740985411505
1017155,60,3,1361.8000000000002,235,2,2,4,224,8.0,Silver,3,1361.8000000000002,453.9333333333334,0.15000000000000002,12489.226607945682,1873.3839911918526
1017156,76,4,1268.0000000000002,102,2,3,4,234,9.0,Silver,4,1268.0000000000002,317.00000000000006,0.2,8721.73190200936,1744.346380401872
1017157,260,4,589.5,155,1,3,2,132,6.0,Silver,4,589.5,147.375,0.2,4054.779933938893,810.9559867877787
1017158,95,3,156.0,346,1,2,1,121,4.0,Bronze,3,156.0,52.0,0.15000000000000002,1430.694192127718,214.60412881915772
1017159,21,1,39.8,0,4,1,1,411,6.0,Silver,1,39.8,39.8,0.05,1095.0313239746765,54.751566198733826
1017160,52,5,1531.3000000000002,409,2,3,4,234,9.0,Silver,5,1531.3000000000002,306.26000000000005,0.25,8426.238524635288,2106.559631158822
1017161,56,2,545.4000000000001,367,2,1,2,212,5.0,Bronze,2,545.4000000000001,272.70000000000005,0.1,7502.890503715938,750.2890503715939
1017162,84,5,2158.1000000000004,319,2,3,4,234,9.0,Silver,5,2158.1000000000004,431.62000000000006,0.25,11875.312061657032,2968.828015414258
1017163,93,5,1046.9,301,1,3,4,134,8.0,Silver,5,1046.9,209.38000000000002,0.25,5760.745191301954,1440.1862978254885
1017164,82,4,572.0,364,2,3,2,232,7.0,Silver,4,572.0,143.0,0.2,3934.409028351224,786.8818056702448
1017165,133,5,806.0,313,1,3,3,133,7.0,Silver,5,806.0,161.2,0.25,4435.151995595926,1108.7879988989814
1017166,83,3,1323.0,370,2,2,4,224,8.0,Silver,3,1323.0,441.0,0.15000000000000002,12133.387283236993,1820.0080924855492
1017167,36,4,1325.9,331,3,3,4,334,10.0,Gold,4,1325.9,331.475,0.2,9119.987641067988,1823.9975282135977
1017168,39,5,811.0,205,3,3,3,333,9.0,Silver,5,811.0,162.2,0.25,4462.665345444536,1115.666336361134
1017169,62,5,825.2,259,2,3,3,233,8.0,Silver,5,825.2,165.04000000000002,0.25,4540.803259014589,1135.2008147536471
1017170,39,4,1433.0,414,3,3,4,334,10.0,Gold,4,1433.0,358.25,0.2,9856.657583264518,1971.3315166529037
1017171,191,4,375.5,232,1,3,2,132,6.0,Silver,4,375.5,93.875,0.2,2582.81571703826,516.5631434076521
1017172,8,8,1743.6,371,4,4,4,444,12.0,Gold,8,1743.6,217.95,0.4,5996.534599504541,2398.6138398018165
1017173,89,3,226.2,121,2,2,1,221,5.0,Bronze,3,226.2,75.39999999999999,0.15000000000000002,2074.506578585191,311.1759867877787
1017174,90,7,798.3000000000001,355,2,4,3,243,9.0,Silver,7,798.3000000000001,114.04285714285716,0.35000000000000003,3137.7010263064763,1098.1953592072668
1017175,113,4,587.9,328,1,3,2,132,6.0,Silver,4,587.9,146.975,0.2,4043.774593999449,808.7549187998898
1017176,5,7,1331.8,478,4,4,4,444,12.0,Gold,7,1331.8,190.25714285714284,0.35000000000000003,5234.6113326255345,1832.1139664189373
1017177,60,4,686.8,169,2,3,3,233,8.0,Silver,4,686.8,171.7,0.2,4724.04216900633,944.8084338012661
1017178,174,1,240.0,0,1,1,1,111,3.0,Bronze,1,240.0,240.0,0.05,6603.20396366639,330.16019818331955
1017179,64,5,384.7,128,2,3,2,232,7.0,Silver,5,384.7,76.94,0.25,2116.8771373520503,529.2192843380126
1017180,57,4,1612.3999999999999,365,2,3,4,234,9.0,Silver,4,1612.3999999999999,403.09999999999997,0.2,11090.631323974674,2218.1262647949347
1017181,3,6,1549.3000000000002,437,4,4,4,444,12.0,Gold,6,1549.3000000000002,258.2166666666667,0.30000000000000004,7104.405486741903,2131.3216460225713
1017183,447,1,274.0,0,1,1,1,111,3.0,Bronze,1,274.0,274.0,0.05,7538.657858519129,376.9328929259565
1017185,20,3,424.2,58,4,2,2,422,8.0,Silver,3,424.2,141.4,0.15000000000000002,3890.3876685934483,583.5581502890174
1017186,79,2,758.3,368,2,1,3,213,6.0,Silver,2,758.3,379.15,0.1,10431.686595100466,1043.1686595100466
1017187,10,5,804.3000000000002,431,4,3,3,433,10.0,Gold,5,804.3000000000002,160.86000000000004,0.25,4425.7974566473995,1106.4493641618499
1017188,33,5,1471.5,148,3,3,4,334,10.0,Gold,5,1471.5,294.3,0.25,8097.178860445912,2024.294715111478
1017189,8,5,1701.4,188,4,3,4,434,11.0,Gold,5,1701.4,340.28000000000003,0.25,9362.242686484999,2340.5606716212496
1017190,16,7,1034.5,364,4,4,4,444,12.0,Gold,7,1034.5,147.78571428571428,0.35000000000000003,4066.080059769572,1423.1280209193503
1017191,41,4,1002.6,116,3,3,4,334,10.0,Gold,4,1002.6,250.65,0.2,6896.221139554086,1379.2442279108172
1017192,56,3,617.0,240,2,2,3,223,7.0,Silver,3,617.0,205.66666666666666,0.15000000000000002,5658.578952197448,848.7868428296174
1017193,33,2,0.0,402,3,1,1,311,5.0,Bronze,2,0.0,0.0,0.1,0.0,0.0
1017194,1,3,468.70000000000005,443,4,2,2,422,8.0,Silver,3,468.70000000000005,156.23333333333335,0.15000000000000002,4298.502358014497,644.7753537021747
1017195,62,4,394.5,111,2,3,2,232,7.0,Silver,4,394.5,98.625,0.2,2713.5041288191574,542.7008257638315
1017196,57,1,37.1,0,2,1,1,211,4.0,Bronze,1,37.1,37.1,0.05,1020.7452793834295,51.03726396917148
1017198,25,6,1997.5,405,4,4,4,444,12.0,Gold,6,1997.5,332.9166666666667,0.30000000000000004,9159.652720433067,2747.8958161299206
1017199,62,3,1452.6,167,2,2,4,224,8.0,Silver,3,1452.6,484.2,0.15000000000000002,13321.963996696943,1998.2945995045418
1017200,136,1,150.0,0,1,1,1,111,3.0,Bronze,1,150.0,150.0,0.05,4127.002477291494,206.3501238645747
1017201,419,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1017202,54,7,935.5,387,2,4,3,243,9.0,Silver,7,935.5,133.64285714285714,0.35000000000000003,3676.962683339231,1286.936939168731
1017203,325,2,307.1,121,1,1,1,111,3.0,Bronze,2,307.1,153.55,0.1,4224.67486925406,422.467486925406
1017204,50,5,645.6999999999999,180,3,3,3,333,9.0,Silver,5,645.6999999999999,129.14,0.25,3553.07399944949,888.2684998623726
1017205,72,2,349.4000000000001,353,2,1,2,212,5.0,Bronze,2,349.4000000000001,174.70000000000005,0.1,4806.582218552161,480.65822185521614
1017206,188,3,482.5,219,1,2,2,122,5.0,Bronze,3,482.5,160.83333333333334,0.15000000000000002,4425.063767318102,663.7595650977154
1017207,23,3,310.0,402,4,2,1,421,7.0,Silver,3,310.0,103.33333333333333,0.15000000000000002,2843.046151023029,426.4569226534544
1017208,50,5,1536.9,384,3,3,4,334,10.0,Gold,5,1536.9,307.38,0.25,8457.05347646573,2114.2633691164324
1017209,159,3,407.1,255,1,2,2,122,5.0,Bronze,3,407.1,135.70000000000002,0.15000000000000002,3733.561574456372,560.0342361684559
1017210,50,6,1129.3,340,3,4,4,344,11.0,Gold,6,1129.3,188.21666666666667,0.30000000000000004,5178.470997339205,1553.5412992017616
1017211,17,6,760.5,184,4,4,3,443,11.0,Gold,6,760.5,126.75,0.30000000000000004,3487.3170933113124,1046.195127993394
1017212,196,2,257.3,110,1,1,1,111,3.0,Bronze,2,257.3,128.65,0.1,3539.5924580236715,353.95924580236715
1017213,3,4,1087.4,180,4,3,4,434,11.0,Gold,4,1087.4,271.85,0.2,7479.504156344618,1495.9008312689239
1017214,49,3,964.0999999999999,134,3,2,4,324,9.0,Silver,3,964.0999999999999,321.3666666666666,0.15000000000000002,8841.87352968162,1326.281029452243
1017215,192,2,120.0,251,1,1,1,111,3.0,Bronze,2,120.0,60.0,0.1,1650.8009909165976,165.08009909165978
1017216,49,4,470.6,358,3,3,2,332,8.0,Silver,4,470.6,117.65,0.2,3236.945609688962,647.3891219377924
1017217,60,5,1235.0,208,2,3,4,234,9.0,Silver,5,1235.0,247.0,0.25,6795.79741260666,1698.949353151665
1017218,26,2,251.0,17,3,1,1,311,5.0,Bronze,2,251.0,125.5,0.1,3452.92540600055,345.292540600055
1017219,18,7,1285.9,412,4,4,4,444,12.0,Gold,7,1285.9,183.70000000000002,0.35000000000000003,5054.20236718965,1768.9708285163779
1017220,63,10,2524.7000000000003,383,2,4,4,244,10.0,Gold,10,2524.7000000000003,252.47000000000003,0.5,6946.295436278558,3473.147718139279
1017221,3,2,428.2,352,4,1,2,412,7.0,Silver,2,428.2,214.1,0.1,5890.608202587393,589.0608202587393
1017222,2,3,170.7,432,4,2,1,421,7.0,Silver,3,170.7,56.9,0.15000000000000002,1565.5096063859069,234.82644095788606
1017223,70,7,2045.5,371,2,4,4,244,10.0,Gold,7,2045.5,292.2142857142857,0.35000000000000003,8039.793873618811,2813.927855766584
1017224,403,1,42.5,0,1,1,1,111,3.0,Bronze,1,42.5,42.5,0.05,1169.3173685659233,58.46586842829617
1017225,148,1,150.0,0,1,1,1,111,3.0,Bronze,1,150.0,150.0,0.05,4127.002477291494,206.3501238645747
1017226,43,5,1389.9,312,3,3,4,334,10.0,Gold,5,1389.9,277.98,0.25,7648.160990916597,1912.0402477291493
1017227,31,5,1102.1,169,3,3,4,334,10.0,Gold,5,1102.1,220.42,0.25,6064.492573630608,1516.123143407652
1017228,192,2,242.5,51,1,1,1,111,3.0,Bronze,2,242.5,121.25,0.1,3335.9936691439575,333.5993669143958
1017229,47,3,331.8,12,3,2,2,322,7.0,Silver,3,331.8,110.60000000000001,0.15000000000000002,3042.976493256262,456.4464739884394
1017230,30,2,332.3,427,3,1,2,312,6.0,Silver,2,332.3,166.15,0.1,4571.343077346545,457.13430773465456
1017231,38,3,1190.8000000000002,34,3,2,4,324,9.0,Silver,3,1190.8000000000002,396.9333333333334,0.15000000000000002,10920.965666574915,1638.1448499862374
1017232,55,6,1066.5000000000002,280,2,4,4,244,10.0,Gold,6,1066.5000000000002,177.75000000000003,0.30000000000000004,4890.497935590422,1467.1493806771266
1017233,10,2,257.40000000000003,219,4,1,1,411,6.0,Silver,2,257.40000000000003,128.70000000000002,0.1,3540.9681255161026,354.0968125516103
1017234,33,4,471.0,269,3,3,2,332,8.0,Silver,4,471.0,117.75,0.2,3239.696944673823,647.9393889347647
1017235,128,3,716.0,132,1,2,3,123,6.0,Silver,3,716.0,238.66666666666666,0.15000000000000002,6566.519497201577,984.9779245802367
1017236,3,4,659.1,374,4,3,3,433,10.0,Gold,4,659.1,164.775,0.2,4533.512221304706,906.7024442609413
1017237,40,4,878.0,134,3,3,3,333,9.0,Silver,4,878.0,219.5,0.2,6039.180291769886,1207.8360583539773
1017238,38,3,622.4,398,3,2,3,323,8.0,Silver,3,622.4,207.46666666666667,0.15000000000000002,5708.102981924947,856.2154472887422
1017239,8,6,996.2,414,4,4,4,444,12.0,Gold,6,996.2,166.03333333333333,0.30000000000000004,4568.133186530874,1370.4399559592623
1017240,389,2,0.0,55,1,1,1,111,3.0,Bronze,2,0.0,0.0,0.1,0.0,0.0
1017241,7,1,0.0,0,4,1,1,411,6.0,Silver,1,0.0,0.0,0.05,0.0,0.0
1017242,193,1,212.0,0,1,1,1,111,3.0,Bronze,1,212.0,212.0,0.05,5832.830167905312,291.6415083952656
1017243,65,2,864.0,305,2,1,3,213,6.0,Silver,2,864.0,432.0,0.1,11885.767134599502,1188.5767134599503
1017244,40,1,0.0,0,3,1,1,311,5.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1017245,100,2,535.1,47,1,1,2,112,4.0,Bronze,2,535.1,267.55,0.1,7361.196751995595,736.1196751995595
1017246,229,1,59.6,0,1,1,1,111,3.0,Bronze,1,59.6,59.6,0.05,1639.7956509771536,81.98978254885769
1017247,7,3,376.5,223,4,2,2,422,8.0,Silver,3,376.5,125.5,0.15000000000000002,3452.92540600055,517.9388109000826
1017248,85,5,616.8,266,2,3,3,233,8.0,Silver,5,616.8,123.35999999999999,0.25,3394.046837324524,848.511709331131
1017249,60,6,750.0999999999999,365,2,4,3,243,9.0,Silver,6,750.0999999999999,125.01666666666665,0.30000000000000004,3439.627286907055,1031.8881860721167
1017250,40,4,1383.5,227,3,3,4,334,10.0,Gold,4,1383.5,345.875,0.2,9516.17987888797,1903.235975777594
1017251,3,5,1579.6999999999998,442,4,3,4,434,11.0,Gold,5,1579.6999999999998,315.93999999999994,0.25,8692.56775116983,2173.1419377924576
1017252,82,2,458.3,182,2,1,2,212,5.0,Bronze,2,458.3,229.15,0.1,6304.684117808973,630.4684117808973
1017253,90,3,378.1,427,2,2,2,222,6.0,Silver,3,378.1,126.03333333333335,0.15000000000000002,3467.5991925864755,520.1398788879713
1017254,49,5,1159.4,364,3,3,4,334,10.0,Gold,5,1159.4,231.88000000000002,0.25,6379.795562895678,1594.9488907239195
1017255,24,2,348.6,277,4,1,2,412,7.0,Silver,2,348.6,174.3,0.1,4795.576878612716,479.5576878612717
1017256,34,4,716.5,410,3,3,3,333,9.0,Silver,4,716.5,179.125,0.2,4928.328791632259,985.6657583264519
1017257,58,8,998.2,364,2,4,4,244,10.0,Gold,8,998.2,124.775,0.4,3432.9782273603078,1373.1912909441232
1017258,39,3,360.0,361,3,2,2,322,7.0,Silver,3,360.0,120.0,0.15000000000000002,3301.601981833195,495.24029727497935
1017259,417,1,446.0,0,1,1,2,112,4.0,Bronze,1,446.0,446.0,0.05,12270.954032480044,613.5477016240022
1017260,54,3,1131.9,377,2,2,4,224,8.0,Silver,3,1131.9,377.3,0.15000000000000002,10380.786897880538,1557.1180346820809
1017261,49,1,83.7,0,3,1,1,311,5.0,Bronze,1,83.7,83.7,0.05,2302.867382328654,115.14336911643271
1017262,42,4,554.4000000000001,333,3,3,2,332,8.0,Silver,4,554.4000000000001,138.60000000000002,0.2,3813.3502890173413,762.6700578034684
1017263,128,2,275.0,85,1,1,1,111,3.0,Bronze,2,275.0,137.5,0.1,3783.0856041838697,378.308560418387
1017264,10,3,729.8000000000001,447,4,2,3,423,9.0,Silver,3,729.8000000000001,243.26666666666668,0.15000000000000002,6693.0809065051835,1003.9621359757776
1017265,314,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1017266,7,4,1906.1,403,4,3,4,434,11.0,Gold,4,1906.1,476.525,0.2,13110.799036608862,2622.1598073217724
1017267,57,6,503.8,370,2,4,2,242,8.0,Silver,6,503.8,83.96666666666667,0.30000000000000004,2310.2042756216165,693.061282686485
1017268,53,5,445.0,436,2,3,2,232,7.0,Silver,5,445.0,89.0,0.25,2448.6881365262866,612.1720341315716
1017269,1,3,367.6,218,4,2,2,422,8.0,Silver,3,367.6,122.53333333333335,0.15000000000000002,3371.302468116341,505.6953702174512
1017270,20,4,1605.6000000000001,405,4,3,4,434,11.0,Gold,4,1605.6000000000001,401.40000000000003,0.2,11043.85862923204,2208.771725846408
1017271,3,3,156.6,324,4,2,1,421,7.0,Silver,3,156.6,52.199999999999996,0.15000000000000002,1436.1968620974399,215.42952931461602
1017272,370,2,625.7,34,1,1,3,113,5.0,Bronze,2,625.7,312.85,0.1,8607.551500137628,860.7551500137629
1017273,60,4,1130.6,361,2,3,4,234,9.0,Silver,4,1130.6,282.65,0.2,7776.648334709605,1555.329666941921
1017274,2,3,627.7,336,4,2,3,423,9.0,Silver,3,627.7,209.23333333333335,0.15000000000000002,5756.709899990825,863.5064849986238
1017275,4,4,578.8000000000001,307,4,3,2,432,9.0,Silver,4,578.8000000000001,144.70000000000002,0.2,3981.181723093862,796.2363446187724
1017276,4,2,24.6,2,4,1,1,411,6.0,Silver,2,24.6,12.3,0.1,338.4142031379026,33.84142031379026
1017277,9,3,428.0,99,4,2,2,422,8.0,Silver,3,428.0,142.66666666666666,0.15000000000000002,3925.2379117350206,588.7856867602532
1017278,8,6,268.0,162,4,4,1,441,9.0,Silver,6,268.0,44.666666666666664,0.30000000000000004,1228.9296265712449,368.6788879713735
1017279,45,3,370.8,303,3,2,2,322,7.0,Silver,3,370.8,123.60000000000001,0.15000000000000002,3400.6500412881915,510.0975061932288
1017280,37,3,307.0,27,3,2,1,321,6.0,Silver,3,307.0,102.33333333333333,0.15000000000000002,2815.532801174419,422.32992017616294
1017281,36,6,1279.7000000000003,397,3,4,4,344,11.0,Gold,6,1279.7000000000003,213.2833333333334,0.30000000000000004,5868.138966877696,1760.441690063309
1017282,28,5,231.9,155,3,3,1,331,7.0,Silver,5,231.9,46.38,0.25,1276.06916597853,319.0172914946325
1017283,17,5,1266.3,226,4,3,4,434,11.0,Gold,5,1266.3,253.26,0.25,6968.030982658958,1742.0077456647396
1017284,24,2,231.70000000000005,418,4,1,1,411,6.0,Silver,2,231.70000000000005,115.85000000000002,0.1,3187.4215799614644,318.7421579961465
1017285,57,1,243.9,0,2,1,1,211,4.0,Bronze,1,243.9,243.9,0.05,6710.50602807597,335.5253014037985
1017286,107,3,524.5,330,1,2,2,122,5.0,Bronze,3,524.5,174.83333333333334,0.15000000000000002,4810.250665198641,721.5375997797963
1017287,201,3,552.9000000000001,227,1,2,2,122,5.0,Bronze,3,552.9000000000001,184.30000000000004,0.15000000000000002,5070.710377098817,760.6065565648227
1017288,428,2,648.4000000000001,13,1,1,3,113,5.0,Bronze,2,648.4000000000001,324.20000000000005,0.1,8919.82802091935,891.9828020919351
1017289,166,3,601.4,280,1,2,3,123,6.0,Silver,3,601.4,200.46666666666667,0.15000000000000002,5515.509532984677,827.3264299477017
1017290,49,5,1556.4,184,3,3,4,334,10.0,Gold,5,1556.4,311.28000000000003,0.25,8564.355540875309,2141.0888852188273
1017291,109,1,296.0,0,1,1,1,111,3.0,Bronze,1,296.0,296.0,0.05,8143.951555188549,407.1975777594275
1017292,38,2,426.0,410,3,1,2,312,6.0,Silver,2,426.0,213.0,0.1,5860.343517753922,586.0343517753922
1017293,2,3,378.0,438,4,2,2,422,8.0,Silver,3,378.0,126.0,0.15000000000000002,3466.682080924855,520.0023121387284
1017294,58,5,441.9,400,2,3,2,232,7.0,Silver,5,441.9,88.38,0.25,2431.629859620148,607.907464905037
1017295,111,1,110.0,0,1,1,1,111,3.0,Bronze,1,110.0,110.0,0.05,3026.4684833470956,151.32342416735477
1017296,229,1,86.10000000000002,0,1,1,1,111,3.0,Bronze,1,86.10000000000002,86.10000000000002,0.05,2368.899421965318,118.44497109826591
1017297,212,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1017298,77,5,328.00000000000006,440,2,3,1,231,6.0,Silver,5,328.00000000000006,65.60000000000001,0.25,1804.8757500688137,451.2189375172034
1017299,8,7,1482.6999999999998,451,4,4,4,444,12.0,Gold,7,1482.6999999999998,211.8142857142857,0.35000000000000003,5827.720545790569,2039.7021910266994
1017300,16,7,600.1,430,4,4,3,443,11.0,Gold,7,600.1,85.72857142857143,0.35000000000000003,2358.6801777358337,825.5380622075419
1017301,67,6,415.7,355,2,4,2,242,8.0,Silver,6,415.7,69.28333333333333,0.30000000000000004,1906.21658867786,571.8649766033581
1017302,57,5,1134.6,323,2,3,4,234,9.0,Silver,5,1134.6,226.92,0.25,6243.3293476465715,1560.8323369116429
1017303,61,3,655.7,353,2,2,3,223,7.0,Silver,3,655.7,218.5666666666667,0.15000000000000002,6013.501165244517,902.0251747866778
1017304,79,5,841.0,356,2,3,3,233,8.0,Silver,5,841.0,168.2,0.25,4627.745444536195,1156.9363611340486
1017305,110,3,1019.6000000000001,330,1,2,4,124,7.0,Silver,3,1019.6000000000001,339.86666666666673,0.15000000000000002,9350.870501880907,1402.6305752821363
1017306,437,1,142.0,0,1,1,1,111,3.0,Bronze,1,142.0,142.0,0.05,3906.8956785026144,195.34478392513074
1017307,71,1,142.5,0,2,1,1,211,4.0,Bronze,1,142.5,142.5,0.05,3920.6523534269195,196.03261767134597
1017308,25,5,780.6,322,4,3,3,433,10.0,Gold,5,780.6,156.12,0.25,4295.384178364988,1073.846044591247
1017309,64,1,23.700000000000006,0,2,1,1,211,4.0,Bronze,1,23.700000000000006,23.700000000000006,0.05,652.0663914120562,32.603319570602814
1017310,44,5,1100.5,400,3,3,4,334,10.0,Gold,5,1100.5,220.1,0.25,6055.6883016790525,1513.9220754197631
1017311,51,2,100.5,20,2,1,1,211,4.0,Bronze,2,100.5,50.25,0.1,1382.5458298926505,138.25458298926506
1017312,16,4,942.5000000000001,431,4,3,3,433,10.0,Gold,4,942.5000000000001,235.62500000000003,0.2,6482.833058078722,1296.5666116157445
1017313,47,2,424.0,182,3,1,2,312,6.0,Silver,2,424.0,212.0,0.1,5832.830167905312,583.2830167905312
1017314,96,1,76.0,0,1,1,1,111,3.0,Bronze,1,76.0,76.0,0.05,2091.0145884943568,104.55072942471784
1017316,27,7,1333.3,422,3,4,4,344,11.0,Gold,7,1333.3,190.47142857142856,0.35000000000000003,5240.507050450237,1834.1774676575833
1017317,7,5,622.7,511,4,3,3,433,10.0,Gold,5,622.7,124.54,0.25,3426.512590145885,856.6281475364713
1017318,238,1,500.0,0,1,1,2,112,4.0,Bronze,1,500.0,500.0,0.05,13756.67492430498,687.833746215249
1017319,51,5,621.7,393,2,3,3,233,8.0,Silver,5,621.7,124.34,0.25,3421.0099201761623,855.2524800440406
1017320,54,2,46.9,39,2,1,1,211,4.0,Bronze,2,46.9,23.45,0.1,645.1880539499035,64.51880539499035
1017321,224,1,193.2,0,1,1,1,111,3.0,Bronze,1,193.2,193.2,0.05,5315.579190751445,265.77895953757223
1017322,42,3,704.7,71,3,2,3,323,8.0,Silver,3,704.7,234.9,0.15000000000000002,6462.8858794384805,969.4328819157722
1017323,24,6,841.0,349,4,4,3,443,11.0,Gold,6,841.0,140.16666666666666,0.30000000000000004,3856.454537113496,1156.9363611340489
1017324,66,2,316.5,10,2,1,1,211,4.0,Bronze,2,316.5,158.25,0.1,4353.987613542527,435.39876135425266
